Name	Taxonomy in SILVA v123
RB_genus132	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus
RB_genus133	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;NA
RB_genus134	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia
RB_genus135	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia
RB_genus136	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas
RB_genus137	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Zhihengliuella
RB_genus138	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;NA;NA
RB_genus139	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium
RB_genus140	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola
RB_genus141	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;NA
RB_genus142	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora
RB_genus143	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Rarobacteraceae;Rarobacter
RB_genus144	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter
RB_genus145	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes
RB_genus146	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa
RB_genus147	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora
RB_genus148	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Catenuloplanes
RB_genus149	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium
RB_genus150	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora
RB_genus151	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora
RB_genus152	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;NA
RB_genus153	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Plantactinospora
RB_genus154	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Stackebrandtia
RB_genus155	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Verrucosispora
RB_genus156	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium
RB_genus157	Bacteria;Actinobacteria;Actinobacteria;NA;NA;NA
RB_genus158	Bacteria;Actinobacteria;Actinobacteria;PeM15;NA;NA
RB_genus159	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;NA;NA
RB_genus160	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium
RB_genus161	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella
RB_genus162	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola
RB_genus163	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Mumia
RB_genus164	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;NA
RB_genus165	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides
RB_genus166	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Aestuariimicrobium
RB_genus167	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Microlunatus
RB_genus168	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Micropruina
RB_genus169	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;NA
RB_genus170	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium
RB_genus171	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propioniciclava
RB_genus172	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Tessaracoccus
RB_genus173	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora
RB_genus174	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola
RB_genus175	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella
RB_genus176	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lentzea
RB_genus177	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;NA
RB_genus178	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Prauserella
RB_genus179	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia
RB_genus180	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora
RB_genus181	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Sciscionella
RB_genus182	Bacteria;Actinobacteria;Actinobacteria;RL185-aaj71c12;NA;NA
RB_genus183	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora
RB_genus184	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;NA
RB_genus185	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus
RB_genus186	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
RB_genus187	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;NA;NA
RB_genus188	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis
RB_genus189	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;NA
RB_genus190	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus
RB_genus191	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura
RB_genus192	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Adlercreutzia
RB_genus193	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Atopobium
RB_genus194	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella
RB_genus195	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Coriobacteriaceae_UCG-003
RB_genus196	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Cryptobacterium
RB_genus197	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Eggerthella
RB_genus198	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Enterorhabdus
RB_genus199	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Gordonibacter
RB_genus200	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;NA
RB_genus201	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Olsenella
RB_genus202	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Parvibacter
RB_genus203	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Senegalimassilia
RB_genus204	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Slackia
RB_genus205	Bacteria;Actinobacteria;MB-A2-108;NA;NA;NA
RB_genus206	Bacteria;Actinobacteria;NA;NA;NA;NA
RB_genus207	Bacteria;Actinobacteria;Nitriliruptoria;Euzebyales;Euzebyaceae;Euzebya
RB_genus208	Bacteria;Actinobacteria;Nitriliruptoria;Nitriliruptorales;Nitriliruptoraceae;Nitriliruptor
RB_genus209	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
RB_genus210	Bacteria;Actinobacteria;TakashiAC-B11;NA;NA;NA
RB_genus211	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella
RB_genus212	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;NA;NA
RB_genus213	Bacteria;Actinobacteria;Thermoleophilia;NA;NA;NA
RB_genus214	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;0319-6M6;NA
RB_genus215	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;288-2;NA
RB_genus216	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;480-2;NA
RB_genus217	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter
RB_genus218	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;NA
RB_genus219	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;FFCH13075;NA
RB_genus220	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;NA;NA
RB_genus221	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter
RB_genus222	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;S1-80;NA
RB_genus223	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter
RB_genus224	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;TM146;NA
RB_genus225	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;YNPFFP1;NA
RB_genus226	Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas
RB_genus227	Bacteria;Armatimonadetes;NA;NA;NA;NA
RB_genus228	Bacteria;Atribacteria;Atribacteria_Incertae_Sedis;Unknown_Order;Unknown_Family;Candidatus_Caldatribacterium
RB_genus229	Bacteria;Bacteroidetes;Bacteroidetes_VC2.1_Bac22;NA;NA;NA
RB_genus230	Bacteria;Bacteroidetes;Bacteroidetes_vadinHA17;NA;NA;NA
RB_genus231	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
RB_genus232	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_BS11_gut_group;NA
RB_genus233	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_Incertae_Sedis;Phocaeicola
RB_genus234	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_RF16_group;NA
RB_genus235	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_S24-7_group;NA
RB_genus236	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_UCG-001;NA
RB_genus237	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;FTLpost3;NA
RB_genus238	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;M2PB4-65_termite_group;NA
RB_genus239	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiaceae;NA
RB_genus240	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA
RB_genus241	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;PL-11B8_wastewater-sludge_group;NA
RB_genus242	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
RB_genus243	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
RB_genus244	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Coprobacter
RB_genus245	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas
RB_genus246	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Macellibacteroides
RB_genus247	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Microbacter
RB_genus248	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA
RB_genus249	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
RB_genus250	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter
RB_genus251	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
RB_genus252	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Petrimonas
RB_genus253	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
RB_genus254	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Proteiniphilum
RB_genus255	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Tannerella
RB_genus256	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
RB_genus257	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA
RB_genus258	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella
RB_genus259	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
RB_genus260	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_1
RB_genus261	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_2
RB_genus262	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_6
RB_genus263	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
RB_genus264	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
RB_genus265	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_Ga6A1_group
RB_genus266	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_NK3B31_group
RB_genus267	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-001
RB_genus268	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-003
RB_genus269	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-004
RB_genus270	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_YAB2003_group
RB_genus271	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
RB_genus272	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Blvii28_wastewater-sludge_group
RB_genus273	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;NA
RB_genus274	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
RB_genus275	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11_gut_group
RB_genus276	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;vadinBC27_wastewater-sludge_group
RB_genus277	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;p-2534-18B5_gut_group;NA
RB_genus278	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;ratAN060301C;NA
RB_genus279	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidia_Incertae_Sedis;Draconibacteriaceae;NA
RB_genus280	Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA
RB_genus281	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus
RB_genus282	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;NA
RB_genus283	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter
RB_genus284	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Arcicella
RB_genus285	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Chryseolinea
RB_genus286	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga
RB_genus287	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter
RB_genus288	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Emticicia
RB_genus289	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrisoma
RB_genus290	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flectobacillus
RB_genus291	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flexibacter
RB_genus292	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter
RB_genus293	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Larkinella
RB_genus294	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;NA
RB_genus295	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Nibribacter
RB_genus296	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Ohtaekwangia
RB_genus297	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Pontibacter
RB_genus298	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Pseudarcicella
RB_genus299	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga
RB_genus300	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rudanella
RB_genus301	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella
RB_genus302	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Siphonobacter
RB_genus303	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
RB_genus304	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Candidatus_Amoebophilus
RB_genus305	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;NA
RB_genus306	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Nafulsella
RB_genus307	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;NA;NA
RB_genus308	Bacteria;Bacteroidetes;Cytophagia;NA;NA;NA
RB_genus309	Bacteria;Bacteroidetes;Cytophagia;Order_II;Rhodothermaceae;NA
RB_genus310	Bacteria;Bacteroidetes;Cytophagia;Order_II;Rhodothermaceae;Rubrivirga
RB_genus311	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium
RB_genus312	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Candidatus_Sulcia
RB_genus313	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Crocinitomix
RB_genus314	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Fluviicola
RB_genus315	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Lishizhenia
RB_genus316	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Owenweeksia
RB_genus317	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aquimarina
RB_genus318	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bergeyella
RB_genus319	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga
RB_genus320	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
RB_genus321	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Citreitalea
RB_genus322	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Cloacibacterium
RB_genus323	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Elizabethkingia
RB_genus324	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Empedobacter
RB_genus325	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Epilithonimonas
RB_genus326	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
RB_genus327	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gillisia
RB_genus328	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gramella
RB_genus329	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Imtechella
RB_genus330	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Moheibacter
RB_genus331	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides
RB_genus332	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NA
RB_genus333	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS4_marine_group
RB_genus334	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5_marine_group
RB_genus335	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium
RB_genus336	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Soonwooa
RB_genus337	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Subsaxibacter
RB_genus338	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;NA
RB_genus339	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9_marine_group;NA
RB_genus340	Bacteria;Bacteroidetes;NA;NA;NA;NA
RB_genus341	Bacteria;Bacteroidetes;SB-5;NA;NA;NA
RB_genus342	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Ferruginibacter
RB_genus343	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Filimonas
RB_genus344	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavihumibacter
RB_genus345	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavisolibacter
RB_genus346	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavitalea
RB_genus347	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Hydrotalea
RB_genus348	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Lacibacter
RB_genus349	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;NA
RB_genus350	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Niabella
RB_genus351	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Parafilimonas
RB_genus352	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Parasegetibacter
RB_genus353	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Sediminibacterium
RB_genus354	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Segetibacter
RB_genus355	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Taibaiella
RB_genus356	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Terrimonas
RB_genus357	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;KD3-93;NA
RB_genus358	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;NA;NA
RB_genus359	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;NS11-12_marine_group;NA
